"gameId","gameDate","hometeamCity","hometeamName","hometeamId","awayteamCity","awayteamName","awayteamId","homeScore","awayScore","winner","gameType","attendance","arenaId","gameLabel","gameSubLabel","seriesGameNumber","point_diff","lat_home","lon_home","lat_away","lon_away","dist_meters","dist_miles","year","winning_team","home_zone","away_zone","away_travel","away_travel_high"
22401094,"2025-03-31 20:00:00","Oklahoma City","Thunder",1610612760,"Chicago","Bulls",1610612741,145,117,1610612760,"Regular Season",18203,1000052,"","",0,-28,35.4729886,-97.5170536,41.8755616,-87.6244212,1115433.70118965,693.098154341916,2025,"home","Central","East","East to Central","Neither"
22401092,"2025-03-31 19:00:00","Washington","Wizards",1610612764,"Miami","Heat",1610612748,94,120,1610612748,"Regular Season",16901,77,"","",0,26,38.8950368,-77.0365427,25.7741566,-80.1935973,1490201.57213843,925.96804108123,2025,"away","East","East","In-Zone","Neither"
22401090,"2025-03-31 19:00:00","Indiana","Pacers",1610612754,"Sacramento","Kings",1610612758,111,109,1610612754,"Regular Season",16341,1000063,"","",0,-2,39.7683331,-86.1583502,38.5810606,-121.493895,3032392.59293659,1884.2408178656,2025,"home","East","West","West to East","West to East"
22401089,"2025-03-31 19:00:00","Charlotte","Hornets",1610612766,"Utah","Jazz",1610612762,110,106,1610612766,"Regular Season",14410,9,"","",0,-4,35.2272086,-80.8430827,40.7596198,-111.886797,2776733.30447917,1725.38155013752,2025,"home","East","West","West to East","West to East"
22401091,"2025-03-31 19:00:00","Orlando","Magic",1610612753,"Los Angeles","Clippers",1610612746,87,96,1610612746,"Regular Season",17522,1000125,"","",0,9,28.5421109,-81.3790304,34.0536909,-118.242766,3540360.28143638,2199.8772084364,2025,"away","East","West","West to East","West to East"
22401087,"2025-03-30 19:30:00","Philadelphia","76ers",1610612755,"Toronto","Raptors",1610612761,109,127,1610612761,"Regular Season",19785,419,"","",0,18,39.9527237,-75.1635262,43.6534817,-79.3839347,540554.676062783,335.884999619808,2025,"away","East","East","In-Zone","Neither"
22401083,"2025-03-30 19:00:00","Milwaukee","Bucks",1610612749,"Atlanta","Hawks",1610612737,124,145,1610612737,"Regular Season",17341,642,"","",0,21,43.0386475,-87.9090751,33.7544657,-84.3898151,1077871.7933364,669.75827409723,2025,"away","East","East","In-Zone","Neither"
22401084,"2025-03-30 19:00:00","Minnesota","Timberwolves",1610612750,"Detroit","Pistons",1610612765,123,104,1610612750,"Regular Season",18978,61,"","",0,-19,44.9772995,-93.2654692,42.3315509,-83.0466403,873402.867436771,542.707213142054,2025,"home","Central","East","East to Central","Neither"
22401085,"2025-03-30 19:00:00","New Orleans","Pelicans",1610612740,"Charlotte","Hornets",1610612766,98,94,1610612740,"Regular Season",17490,160,"","",0,-4,29.9559145,-90.0730259,35.2272086,-80.8430827,1045027.1841066,649.349586415501,2025,"home","Central","East","East to Central","Neither"
22401086,"2025-03-30 19:00:00","San Antonio","Spurs",1610612759,"Golden State","Warriors",1610612744,106,148,1610612744,"Regular Season",18558,1000118,"","",0,42,29.4246002,-98.4951405,37.7792588,-122.4193286,2396448.87581965,1489.08383441693,2025,"away","Central","West","West to Central","Neither"
